source_path,latex,latex_hash,has_worker_client
moral-decline/02-method-and-metrics/MDA-040-statistical-synthesis.html,")</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">R10</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Gallup; NOTES: Christian ID collapse</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_144"">
<div class=""tp-source-num"">[144]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">5% Savings Rate</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">FAMILY_STRUCTURE_RESEARCH_1967-2012.xlsx</span><span class=""tp-source-sheet"">Family Structure 1967-2012</span><span class=""tp-source-cell"">I4</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">Source Citation: NCHS Vital Statistics System; CDC Marriage/Divorce Reports (2021)</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_145"">
<div class=""tp-source-num"">[145]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">-51% from 1974 \",c26ca5299198c2b5f25e5b19b966f34e7ab37a8a8313018f9e4434424e367aca,True
moral-decline/02-method-and-metrics/MDA-040-statistical-synthesis.html,"1.37T Consumer Credit</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">G23</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: BLS; NOTES: Nixon Shock aftermath</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_148"">
<div class=""tp-source-num"">[148]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">7x from 1974 \",eb81aeb2f83b1fd2abc13657c661e7686906b83da21935fc43ef3431c5d6d478,True
moral-decline/02-method-and-metrics/MDA-040-statistical-synthesis.html,"70K</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">Q7</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Census; NOTES: Marriage alternative emerged</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_141"">
<div class=""tp-source-num"">[141]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">+252% from 1960</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_DOMAIN_MASTER_CANONICAL_1967-2012.xlsx</span><span class=""tp-source-sheet"">Master_By_Year</span><span class=""tp-source-cell"">J2</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">AUTHORITY_TRUST_Trust_Government_Always_Most_SourceCitation: American National Election Studies (ANES) Trust Series; U o</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_142"">
<div class=""tp-source-num"">[142]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">\",386077b7c111e5815b23a049655197afa09181b1f4d055542ef10d0846d10501,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"1 USD = 1/35th of an ounce of gold | Money represented claims on something real</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">J8,O8</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Legal Records; NOTES: CA first 1969; universal by 1985</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_010"">
<div class=""tp-source-num"">[10]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",b90608df74b1ebcd31ee27f1f1606fdd860a6a93a04d4010654ea152f92c3e95,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"1-2 quadrillion</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_DOMAIN_MASTER_CANONICAL_1967-2012.xlsx</span><span class=""tp-source-sheet"">Master_By_Year</span><span class=""tp-source-cell"">AQ6,DY6,AZ6</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">AUTHORITY_TRUST_Trust_Government_Always_Most_SourceCitation: American National Election Studies (ANES) Trust Series; U o</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_111"">
<div class=""tp-source-num"">[111]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Corporate bonds:",69d5ed15e9dd0c36de6eeb144a58e4669c0e88690c75aa6f06d516331277d081,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"1.1T Credit Card Debt</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">H25</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Playboy; NOTES: 536% increase then death</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_095"">
<div class=""tp-source-num"">[95]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",1308f5e4a10ebe2f09fff4864be9fce1059c9d880534c8299882f5d35b689d3c,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"1.4T</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">G23</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: BLS; NOTES: Nixon Shock aftermath</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_032"">
<div class=""tp-source-num"">[32]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",fcb4cf7663efdf9fd17578101ea68165e4d269523d7f40a3420c4c6cb8b7e130,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"12T | (many from companies that don't cover interest throug</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_DOMAIN_MASTER_CANONICAL_1967-2012.xlsx</span><span class=""tp-source-sheet"">Master_By_Year</span><span class=""tp-source-cell"">CK2,BH2,P2,AQ2</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">AUTHORITY_TRUST_Trust_Government_Always_Most_SourceCitation: American National Election Studies (ANES) Trust Series; U o</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_110"">
<div class=""tp-source-num"">[110]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Corporate bonds:",f6ea3775e66796564914bc836a6871c585de57bd17242066f241bd8c510bcbf0,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"16T Wealth Destroyed</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">T6</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Census; NOTES: Explosion post-1970</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_057"">
<div class=""tp-source-num"">[57]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">9M Foreclosures</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">M18</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: FBI; NOTES: 1974 peak of post-war era</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_058"">
<div class=""tp-source-num"">[58]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">10% Unemployment</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">R6</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Census; NOTES: Explosion post-1970</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_059"">
<div class=""tp-source-num"">[59]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Quantitative Easing (2008-2014)",6ad52b37cba344a72f505a7ef511652622bfe5f4179fec0e316401ac605b360a,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"197 Trillion</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_MASTER_2.xlsx</span><span class=""tp-source-sheet"">Crime</span><span class=""tp-source-cell"">B8</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">Source: BJS</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_099"">
<div class=""tp-source-num"">[99]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Total Assets:",37de589b90e91c18426bafc2f129a0c8099dda6837c8a6a0812aa6624a08c9cd,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"25T (yielding 4-5%, when inflation is real wages losing 2-3%/year) | Corporate bonds:",963c61d70f7dbbd4e648280c93c8628936ebe4fcaab0ce20c5f562acfff49c4d,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"3.2T</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">H3</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: CDC; NOTES: 6x increase 1965-1990</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_034"">
<div class=""tp-source-num"">[34]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",fee993895f15a32b07539baa87c77dd91421d1ab758cf96e1bb13e0c5e509a69,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,30T Real estate | ~,9c4d91fba52f939f9856a74141fcbda4be42657b1232b44368e989bca44d59aa,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"30T</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">A2</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Census/Pew; NOTES: Tripled 1960-2020</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_100"">
<div class=""tp-source-num"">[100]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Total Assets:",39841a7d5d05415044afb6022ce05c466f07496b7089f28bc0e6b38fd6d0326a,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"35T Financial assets (stocks, bonds, derivatives) | ~",9cc2d81ee9695bc88312b26265471a0f1093dd8eb8c00c4d4514b3ff16a64869,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"4 Trillion created from nothing</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">L26</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Composite; NOTES: Ubiquitous by 2000</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_062"">
<div class=""tp-source-num"">[62]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">By 2014: 87%</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">I10</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Gallup; NOTES: Christian ID collapse</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_063"">
<div class=""tp-source-num"">[63]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">87% Debt-to-GDP</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_DOMAIN_MASTER_CANONICAL_1967-2012.xlsx</span><span class=""tp-source-sheet"">Master_By_Year</span><span class=""tp-source-cell"">BG47</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">AUTHORITY_TRUST_Trust_Government_Always_Most_SourceCitation: American National Election Studies (ANES) Trust Series; U o</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_064"">
<div class=""tp-source-num"">[64]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">8x Net Worth to Income</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">S18</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: FBI; NOTES: 1974 peak of post-war era</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_065"">
<div class=""tp-source-num"">[65]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">42% Top 1% Wealth Share</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_ALL_EXCEL_COMBINED.xlsx</span><span class=""tp-source-sheet"">Combined_All_Data</span><span class=""tp-source-cell"">FB2290,FA2290</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">Source_File: Moral_Chronology.xlsx; Source_Sheet: 1900-1967 Family_Structure; Source_Row: 6; Data_Source: Moral timeline</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_066"">
<div class=""tp-source-num"">[66]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Top 1% Wealth Share 4.9x</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">J8,L8</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Legal Records; NOTES: CA first 1969; universal by 1985</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_067"">
<div class=""tp-source-num"">[67]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">9x Home Price to Income</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">U5</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Census; NOTES: Steady collapse post-1970</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_068"">
<div class=""tp-source-num"">[68]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",b34f190f805bb48703c96da5cadf00d235636b886f7d7b3ed590036a919c47b6,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"50T (P/E ratio: 28x, far above historical average of 15x) | Government bonds:",8664deafcfed607057fd3121a1d9363278d1c80de26050079f048e94cfff3b31,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"50T (P/E ratio: 28x, far above historical average of 15x)</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_DOMAIN_MASTER_CANONICAL_1967-2012.xlsx</span><span class=""tp-source-sheet"">Master_By_Year</span><span class=""tp-source-cell"">C47,AN47,BI47</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">AUTHORITY_TRUST_Trust_Government_Always_Most_SourceCitation: American National Election Studies (ANES) Trust Series; U o</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_107"">
<div class=""tp-source-num"">[107]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">(P/E ratio: 28x, far above historical average of 15x) Government bonds:",d498085c3504e0049c5144ef760a61b1be92c4c33c3b7d366c16881a69a18e27,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"680T notional value</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">CRIME_RESEARCH_1967-2012.xlsx</span><span class=""tp-source-sheet"">Crime 1967-2012</span><span class=""tp-source-cell"">I7</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">Source Citation: BJS Incarceration Trends; ARDA (1967-2012)</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_055"">
<div class=""tp-source-num"">[55]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",8fe74566a80318229a196ef9f2987fd93a6f03404e3fc55b87a0cad9b28d9cf5,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"7.1T</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">O26</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Composite; NOTES: Ubiquitous by 2000</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_036"">
<div class=""tp-source-num"">[36]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",64f5bd9f39245241ac72772b616ab40bc0edb9aa40b5146d0de0616c7563ed04,True
moral-decline/04-collapse-mechanisms/MDA-028-phantom-money.html,"97T Total Debt</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">ECONOMY_MONEY_RESEARCH_1967-2012.xlsx</span><span class=""tp-source-sheet"">Economy &amp; Money 1967-2012</span><span class=""tp-source-cell"">I12</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">Source Citation: BEA GDP; Treasury Debt Data; St. Louis Fed (1967-2012)</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_085"">
<div class=""tp-source-num"">[85]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">1x Net Worth to Income</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">Q23</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: BLS; NOTES: Nixon Shock aftermath</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_086"">
<div class=""tp-source-num"">[86]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">49% Top 1% Wealth</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">P8,J8</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Legal Records; NOTES: CA first 1969; universal by 1985</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_087"">
<div class=""tp-source-num"">[87]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Top 1% Wealth</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_ALL_EXCEL_COMBINED.xlsx</span><span class=""tp-source-sheet"">Combined_All_Data</span><span class=""tp-source-cell"">FA2381</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">Source_File: Moral_Chronology.xlsx; Source_Sheet: 1900-1967 Religious_Authority; Source_Row: 23; Data_Source: The moral </div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_088"">
<div class=""tp-source-num"">[88]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Top 1% Wealth 76%</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">J8</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Legal Records; NOTES: CA first 1969; universal by 1985</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_089"">
<div class=""tp-source-num"">[89]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">76% Top 10% Wealth</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">R6</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Census; NOTES: Explosion post-1970</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_091"">
<div class=""tp-source-num"">[91]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Top 10% Wealth 6.1x</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">P26,N26</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: Composite; NOTES: Ubiquitous by 2000</div>
</div>
</li>
<li class=""tp-source-item exact"" data-source-id=""src_092"">
<div class=""tp-source-num"">[92]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">1x Home Price to Income</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">Q23</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: BLS; NOTES: Nixon Shock aftermath</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_093"">
<div class=""tp-source-num"">[93]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">",d49205746f0b49f960c7e6baccc4d71bbebfd1e4aa29cb01975ec1d42b0398c5,True
moral-decline/05-amish-and-case-studies/MDA-043-amish-proof-THE-PROOF.html,"100k+; Amish=Near zero; Ratio=∞</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MORAL_AMERICA_CONSOLIDATED.xlsx</span><span class=""tp-source-sheet"">Core_Metrics</span><span class=""tp-source-cell"">A17</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">SOURCE: FBI UCR; NOTES: Peak early 1990s</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_044"">
<div class=""tp-source-num"">[44]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">| Education Spending/Child |",6950c28b94b861030aea75277fc167f80c1105b25674a62c7fce477a953ad187,True
moral-decline/05-amish-and-case-studies/MDA-043-amish-proof-THE-PROOF.html,"500/yr | 32x less | Spend 32x less on education, have 100% literacy. No welfare, no debt, thrivin</div>
<div class=""tp-source-provenance""><span class=""tp-source-file"">MDA_DOMAIN_MASTER_CANONICAL_1967-2012.xlsx</span><span class=""tp-source-sheet"">Master_By_Year</span><span class=""tp-source-cell"">X47,AD47,AH47,V47</span></div>
<div class=""tp-source-original"" style=""font-size:.7rem;color:#9ca3af"">AUTHORITY_TRUST_Trust_Government_Always_Most_SourceCitation: American National Election Studies (ANES) Trust Series; U o</div>
</div>
</li>
<li class=""tp-source-item close"" data-source-id=""src_045"">
<div class=""tp-source-num"">[45]</div>
<div class=""tp-source-content"">
<div class=""tp-source-text"">Metric=Education Spending/Child; Mainstream USA=",8cc35552b605754e2985c5d7a0da4333c2a78c401a74e31215d3caf5edd100e9,True
moral-decline/mda-facts-paper.html,\chi(t) = \chi_0 \cdot e^{-\lambda t} + C,c3b82d80bb9a3404ef9578a4d53f2f14ac25ae269eb2e34fd81f73e02239b913,True
moral-decline/mda-facts-paper.html,\chi(t) = \chi_0 \cdot e^{-\lambda(t - t_0)} + A \sin(\omega t + \phi) + C,7d439215b211dcab8d5f4127ccb69f5fdd08f14ca8da5470384041b1c6f2a00b,True
moral-decline/mda-facts-paper.html,"\chi_i(t) = \frac{X_i(t) - X_{i,\min}}{X_{i,\max} - X_{i,\min}}",d80017dfb5106cf5b30c6c79b5f39d399c44cc4aedae11563dddacc31a8f7f4b,True
moral-decline/mda-facts-paper.html,"\frac{\partial \rho}{\partial t} = -i[H, \rho] + \sum_k \gamma_k \left( L_k \rho L_k^\dagger - \frac{1}{2}\{L_k^\dagger L_k, \rho\} \right)",c571e04b0d8a717673624e115d52cd9f8f370caf3fe370864485c97bcda0c4f1,True
moral-decline/mda-of-america.html,"100k+ avg</td><td class=""text-steelBlue"">Near zero</td><td class=""text-ironGold font-bold"">∞</td></tr>
<tr><td class=""text-parchment font-medium"">Trust in Neighbors</td><td>30%</td><td class=""text-steelBlue"">~100%</td><td class=""text-ironGold font-bold"">3.3×</td></tr>
<tr><td class=""text-parchment font-medium"">Ed. Spending/Child</td><td>",8e461c6066377dc4e8fcca5420ccd29fe72188b7fa589614d8d00e566c15a91e,True
moral-decline/mda-the-coherence-metric.html,1.00 became,b3715dd54407e6e213e42f4ccea73cd259fd3edcf844fc881f24eeb891476bda,True
moral-decline/mda-the-coherence-metric.html,"1.00</span> (1971) to <span class=""font-mono text-accent font-bold"">",8eb1a68197c01d840aa583d8ee60c2378aaf7f3ad39a1c6710bf507eeb9d3523,True
moral-decline/mda-the-coherence-metric.html,\chi \approx |P - P_c|^{\beta},a648477f7c398c730ab18cf893d4b955cf079ba3ed008aa03ff07b47c071892a,True
moral-decline/mda-the-trinity-mechanism.html,P(\text{outcome}) = |\langle\psi|a\rangle|^2 = \text{Father} \cdot \text{Son} \cdot \text{Spirit},738472e1263e0278353c9b8a986072981135909d859ec92561efcd2a2e0359f2,True
moral-decline/mda-the-trinity-mechanism.html,P(a) = |\langle\psi|a\rangle|^2,91926344c9950e606f2820629a9de8f9f20c6e09353c465b84202d4c63366573,True
moral-decline/mda-the-trinity-mechanism.html,\chi = \chi_{\text{Father}} + \chi_{\text{Son}} + \chi_{\text{Spirit}},8badb1a39869518c8a9ca956d054655435996b40be8a68e626de01595cd3f768,True
moral-decline/mda-the-trinity-mechanism.html,"\chi = \iiint (G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C)\, dx\, dy\, dt",de0189eb6fba19aeda8187aac3ca1fd0fdf3b03a8cec0bf6b6a450e1930321a9,True
moral-decline/stories/mda-STATISTICAL_SYNTHESIS.html,")</div>
<div class=""change up"">Prosperity</div>
</div>
</div>
</div>
<div class=""domain-section"">
<h3>Economic Reality</h3>
<div class=""stats-grid"">
<div class=""stat-card"">
<div class=""value"">6.5%</div>
<div class=""label"">Savings Rate</div>
<div class=""change down"">-51% from 1974</div>
</div>
<div class=""stat-card"">
<div class=""value"">",999997591867aef0e73a4b923083cbd1c35d155cb9237a9b615f8b579c9af09a,True
