source_path,has_worker_client,equation_count,found_count,missing_count,status,missing_sample
genesis-to-quantum/iso/iso-005-decoherence-lifespan.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/iso/iso-006-coherence-salvation.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/iso/iso-007-substrate-fracture.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/iso/iso-008-eraser-atonement.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/iso/iso-009-entropy-wages-sin.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/iso/iso-011-seven-attacks-counters.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/template-deepdive.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/template-main.html,True,0,0,0,worker_client_but_no_equations,
genesis-to-quantum/video-library.html,True,0,0,0,worker_client_but_no_equations,
glossary/index-kimi.html,False,0,0,0,no_equations,
glossary/index.html,False,0,0,0,no_equations,
image-registry.html,False,0,0,0,no_equations,
index _site.html,False,0,0,0,no_equations,
index-backup-20260509.html,False,0,0,0,no_equations,
index.html,False,0,0,0,no_equations,
isomorphism/00_readme.html,False,0,0,0,no_equations,
isomorphism/Isomorphic.html,False,0,0,0,no_equations,
isomorphism/Isomorphism_Registry.html,False,0,0,0,no_equations,
isomorphism/aaa-000_classification_framework.html,False,0,0,0,no_equations,
isomorphism/aaa-001_mathematical_boundary_conditions.html,False,0,0,0,no_equations,
isomorphism/aaa-003_promotion_checklist.html,False,0,0,0,no_equations,
isomorphism/evidence-three-way-isomorphism.html,False,0,0,0,no_equations,
isomorphism/index.html,False,0,0,0,no_equations,
isomorphism/iso-000_24_property_identity.html,False,0,0,0,no_equations,
isomorphism/iso-001-gravity-sin.html,False,0,0,0,no_equations,
isomorphism/iso-001_gravity_sin.html,False,0,0,0,no_equations,
isomorphism/iso-001_trinity_mathematical_structure.html,False,0,0,0,no_equations,
isomorphism/iso-002-superposition-eden.html,False,0,0,0,no_equations,
isomorphism/iso-002_strong_force_covenant.html,False,0,0,0,no_equations,
isomorphism/iso-002_terminus_sui_grace.html,False,0,0,0,no_equations,
isomorphism/iso-003-collapse-fall.html,False,0,0,0,no_equations,
isomorphism/iso-003_em_truth.html,False,0,0,0,no_equations,
isomorphism/iso-003_entropy_sin.html,False,0,0,0,no_equations,
isomorphism/iso-004-born-rule-trinity.html,False,0,0,0,no_equations,
isomorphism/iso-004_quantum_collapse_fall.html,False,0,0,0,no_equations,
isomorphism/iso-004_weak_force_free_will.html,False,0,0,0,no_equations,
isomorphism/iso-005-decoherence-lifespan.html,False,0,0,0,no_equations,
isomorphism/iso-005_fiat_phantom_energy.html,False,0,0,0,no_equations,
isomorphism/iso-006-008_info_qm_gr.html,False,0,0,0,no_equations,
isomorphism/iso-006-coherence-salvation.html,False,0,0,0,no_equations,
isomorphism/iso-006_information_primacy.html,False,0,0,0,no_equations,
isomorphism/iso-007-substrate-fracture.html,False,0,0,0,no_equations,
isomorphism/iso-007_self_grounding_substrate.html,False,0,0,0,no_equations,
isomorphism/iso-008-eraser-atonement.html,False,0,0,0,no_equations,
isomorphism/iso-008_coherence_order.html,False,0,0,0,no_equations,
isomorphism/iso-009-010_cosmology_coherence.html,False,0,0,0,no_equations,
isomorphism/iso-009-entropy-wages-sin.html,False,0,0,0,no_equations,
isomorphism/iso-009_compression_simplicity.html,False,0,0,0,no_equations,
isomorphism/iso-010_observer_participation.html,False,0,0,0,no_equations,
isomorphism/iso-011-seven-attacks-counters.html,False,0,0,0,no_equations,
isomorphism/iso-011_superposition_collapse.html,False,0,0,0,no_equations,
isomorphism/iso-011_superposition_mystery.html,False,0,0,0,no_equations,
isomorphism/iso-012_sign_eigenvalue.html,False,0,0,0,no_equations,
isomorphism/iso-012_sign_operator.html,False,0,0,0,no_equations,
isomorphism/iso-013_grace_operator.html,False,0,0,0,no_equations,
isomorphism/iso-013_grace_projection.html,False,0,0,0,no_equations,
isomorphism/iso-014_soul_field.html,False,0,0,0,no_equations,
isomorphism/iso-015_coherence_virtue.html,False,0,0,0,no_equations,
isomorphism/iso-015_moral_physics.html,False,0,0,0,no_equations,
isomorphism/iso-016_eschatological_attractors.html,False,0,0,0,no_equations,
isomorphism/iso-016_logistic_attractor.html,False,0,0,0,no_equations,
isomorphism/iso-017_modified_einstein.html,False,0,0,0,no_equations,
isomorphism/iso-017_quantum_gravity_unification.html,False,0,0,0,no_equations,
isomorphism/iso-018_cosmological_grace.html,False,0,0,0,no_equations,
isomorphism/iso-018_dynamic_grace.html,False,0,0,0,no_equations,
isomorphism/iso-019_boundary_conditions.html,False,0,0,0,no_equations,
isomorphism/iso-019_boundary_covenant.html,False,0,0,0,no_equations,
isomorphism/iso-020_ai_consciousness.html,False,0,0,0,no_equations,
isomorphism/iso-021_falsifiability_architecture.html,False,0,0,0,no_equations,
isomorphism/iso-022_lagrangian_unity.html,False,0,0,0,no_equations,
isomorphism/iso-022_ten_laws_integration.html,False,0,0,0,no_equations,
isomorphism/iso-023_consilience.html,False,0,0,0,no_equations,
isomorphism/iso-024_worldview_uniqueness.html,False,0,0,0,no_equations,
isomorphism/iso-025_immunology_soteriology.html,False,0,0,0,no_equations,
isomorphism/iso-026_addiction_sin.html,False,0,0,0,no_equations,
isomorphism/iso-026_addiction_sin_bondage.html,False,0,0,0,no_equations,
isomorphism/iso-027_epidemiology_sin.html,False,0,0,0,no_equations,
isomorphism/iso-027_epidemiology_sin_propagation.html,False,0,0,0,no_equations,
isomorphism/iso-027_sir_hamartiology.html,False,0,0,0,no_equations,
isomorphism/iso-028_ecology_ecclesiology.html,False,0,0,0,no_equations,
isomorphism/iso-028_shannon_ecclesiology.html,False,0,0,0,no_equations,
isomorphism/iso-029_music_theory_trinitarian_harmony.html,False,0,0,0,no_equations,
isomorphism/iso-030_central_dogma_scripture.html,False,0,0,0,no_equations,
isomorphism/iso-030_genetics_scriptural_transmission.html,False,0,0,0,no_equations,
isomorphism/iso-030_genetics_scripture.html,False,0,0,0,no_equations,
isomorphism/iso-031_network_ecclesiology.html,False,0,0,0,no_equations,
isomorphism/iso-031_network_science_ecclesiology.html,False,0,0,0,no_equations,
isomorphism/iso-031_scalefree_growth.html,False,0,0,0,no_equations,
isomorphism/iso-032_attachment_prayer.html,False,0,0,0,no_equations,
isomorphism/iso-032_attachment_theory_prayer_worship.html,False,0,0,0,no_equations,
isomorphism/iso-033_hill_equation_grace.html,False,0,0,0,no_equations,
isomorphism/iso-033_pharmacology_grace.html,False,0,0,0,no_equations,
isomorphism/iso-033_pharmacology_grace_mechanics.html,False,0,0,0,no_equations,
isomorphism/iso-034_control_theory_providence.html,False,0,0,0,no_equations,
isomorphism/iso-034_pid_providence.html,False,0,0,0,no_equations,
isomorphism/iso-035_cryptography_mystery_revelation.html,False,0,0,0,no_equations,
isomorphism/iso-036_fluid_dynamics_pneumatology.html,False,0,0,0,no_equations,
isomorphism/iso-036_fluid_pneumatology.html,False,0,0,0,no_equations,
isomorphism/iso-036_navierstokes_pneuma.html,False,0,0,0,no_equations,
isomorphism/iso-038_fulbright_isomorphism.html,False,0,0,0,no_equations,
isomorphism/process-001_bec_soteriology.html,False,0,0,0,no_equations,
isomorphism/trinity-001_universal_domain.html,False,0,0,0,no_equations,
layer-implementation-demo.html,False,0,0,0,no_equations,
lean4/Kimi_Agent_LEAN-4/index.html,False,0,0,0,no_equations,
lean4/lean4-corpus.html,False,0,0,0,no_equations,
lean4/lean4-index.html,False,0,0,0,no_equations,
lean4/propagation_map.html,False,0,0,0,no_equations,
master-equation-explorer-v2.html,False,0,0,0,no_equations,
master-equation-explorer.html,False,0,0,0,no_equations,
master-equation/INFO/MASTER_EQUATION/02_TEN_LAWS/Codex_10_Laws/_Data_Analytics/CustomDashboard/custom_dashboard.html,False,0,0,0,no_equations,
master-equation/INFO/MASTER_EQUATION/02_TEN_LAWS/Codex_10_Laws/_Data_Analytics/HQ_Thesis/HQ_Thesis_Dossier.html,False,0,0,0,no_equations,
master-equation/INFO/MASTER_EQUATION/OpenAI_DATA/MASTER_EQUATION_UNIFORM_THESIS_OPENAI_20260307.html,False,0,0,0,no_equations,
master-equation/INFO/MASTER_EQUATION/structural-isomorphism.html,False,0,0,0,no_equations,
master-equation/MASTER_EQUATION_LANDING.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/index.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-01-G-grace.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-02-M-meaning.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-03-E-truth.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-04-S-entropy.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-05-T-logos.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-06-K-love.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-07-R-relationship.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-08-Q-faith.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-09-F-sin.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/law-10-C-coherence.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-C-coherence.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-E-truth.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-F-sin-decay.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-G-grace.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-K-love.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-M-meaning.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-Q-faith.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-R-relationship.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-S-entropy.html,False,0,0,0,no_equations,
master-equation/O-09_Variables-and-Laws/variable-T-logos.html,False,0,0,0,no_equations,
master-equation/index.html,False,0,0,0,no_equations,
master-equation/meq-01-G-grace.html,False,0,0,0,no_equations,
master-equation/meq-02-M-meaning.html,False,0,0,0,no_equations,
master-equation/meq-03-E-truth.html,False,0,0,0,no_equations,
master-equation/meq-04-S-entropy.html,False,0,0,0,no_equations,
master-equation/meq-05-T-logos.html,False,0,0,0,no_equations,
master-equation/meq-06-K-love.html,False,0,0,0,no_equations,
master-equation/meq-07-R-relationship.html,False,0,0,0,no_equations,
master-equation/meq-08-Q-faith.html,False,0,0,0,no_equations,
master-equation/meq-09-F-sin.html,False,0,0,0,no_equations,
master-equation/meq-10-C-coherence.html,False,0,0,0,no_equations,
master-equation/meq-Formalism.html,False,0,0,0,no_equations,
master_story_index.html,False,0,0,0,no_equations,
mda/00-entry-and-series-map/MDA-000-series-map.html,True,0,0,0,worker_client_but_no_equations,
mda/00-entry-and-series-map/index.html,False,0,0,0,no_equations,
mda/01-story-thread/MDA-001-story-introduction.html,True,0,0,0,worker_client_but_no_equations,
mda/01-story-thread/MDA-002-samuel-1900.html,True,0,0,0,worker_client_but_no_equations,
mda/01-story-thread/MDA-008-henry-1926.html,True,0,0,0,worker_client_but_no_equations,
mda/01-story-thread/MDA-011-collective-security-1930.html,True,0,0,0,worker_client_but_no_equations,
mda/01-story-thread/MDA-016-thomas-1974.html,True,0,0,0,worker_client_but_no_equations,
mda/01-story-thread/MDA-031-jacob-1998.html,True,0,0,0,worker_client_but_no_equations,
mda/01-story-thread/MDA-050-jacob-2025.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-003-measuring-moral-health-academic.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-003-measuring-moral-health-easy.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-003-measuring-moral-health.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-004-facts-framework-easy.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-006-research-method-academic.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-006-research-method-easy.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-006-research-method.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-007-nine-domains-academic.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-007-nine-domains-easy.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-007-nine-domains.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-037-biaxiosum-audit-academic.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-037-biaxiosum-audit-easy.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-037-biaxiosum-audit.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-039-physics-of-coherence-academic.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-039-physics-of-coherence-easy.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-039-physics-of-coherence.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-040-statistical-synthesis.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-041-statistical-spine-academic.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-041-statistical-spine-easy.html,True,0,0,0,worker_client_but_no_equations,
mda/02-method-and-metrics/MDA-041-statistical-spine.html,True,0,0,0,worker_client_but_no_equations,
mda/03-evidence-chronology/MDA-005-empirical-evidence.html,True,0,0,0,worker_client_but_no_equations,
mda/03-evidence-chronology/MDA-009-the-1900-baseline.html,True,0,0,0,worker_client_but_no_equations,
mda/03-evidence-chronology/MDA-013-peak-coherence-1940.html,True,0,0,0,worker_client_but_no_equations,
mda/03-evidence-chronology/MDA-014-fissure-1950.html,True,0,0,0,worker_client_but_no_equations,
mda/03-evidence-chronology/MDA-015-long-decline.html,True,0,0,0,worker_client_but_no_equations,
mda/03-evidence-chronology/MDA-017-unraveling-1960.html,True,0,0,0,worker_client_but_no_equations,
mda/03-evidence-chronology/MDA-018-great-decoupling-1968.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-020-phase-transition.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-021-anatomy-of-phase-transition.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-022-cascade.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-023-coherence-cascade.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-024-semantic-collapse.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-025-cognitive-decline.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-026-spiritual-collapse.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-027-signal-went-dark.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-028-phantom-money.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-029-observer-collapsed.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-032-why-bad-is-easier.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-033-entropic-society.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-034-technology-entropy.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-035-great-reconfiguration.html,True,0,0,0,worker_client_but_no_equations,
mda/04-collapse-mechanisms/MDA-036-regulatory-impulse-1900.html,True,0,0,0,worker_client_but_no_equations,
mda/05-amish-and-case-studies/MDA-042-amish-exception-THE-CLAIM.html,True,0,0,0,worker_client_but_no_equations,
mda/05-amish-and-case-studies/MDA-043-amish-proof-THE-PROOF.html,True,0,0,0,worker_client_but_no_equations,
mda/05-amish-and-case-studies/MDA-045-amish-control-group-THE-DATA.html,True,0,0,0,worker_client_but_no_equations,
mda/05-amish-and-case-studies/MDA-046-amish-demographics-THE-NUMBERS.html,True,0,0,0,worker_client_but_no_equations,
mda/05-amish-and-case-studies/MDA-047-amish-tech-filter-THE-FILTER.html,True,0,0,0,worker_client_but_no_equations,
mda/05-amish-and-case-studies/MDA-048-ordnung-algorithm-THE-MECHANISM.html,True,0,0,0,worker_client_but_no_equations,
mda/05-amish-and-case-studies/MDA-049-coherence-factory-THE-SYNTHESIS.html,True,0,0,0,worker_client_but_no_equations,
mda/06-recovery-and-synthesis/MDA-052-individual-recovery.html,True,0,0,0,worker_client_but_no_equations,
mda/06-recovery-and-synthesis/MDA-053-the-question.html,True,0,0,0,worker_client_but_no_equations,
mda/06-recovery-and-synthesis/MDA-054-way-back.html,True,0,0,0,worker_client_but_no_equations,
mda/90-appendices-and-source-packets/MDA-900-appendix-original-introduction.html,True,0,0,0,worker_client_but_no_equations,
mda/90-appendices-and-source-packets/MDA-901-appendix-america-index.html,True,0,0,0,worker_client_but_no_equations,
mda/90-appendices-and-source-packets/MDA-902-appendix-trans-domain-analysis.html,True,0,0,0,worker_client_but_no_equations,
mda/90-appendices-and-source-packets/MDA-903-appendix-series-home.html,True,0,0,0,worker_client_but_no_equations,
mda/90-appendices-and-source-packets/MDA-904-appendix-sample.html,True,0,0,0,worker_client_but_no_equations,
mda/90-appendices-and-source-packets/MDA-905-appendix-timeline.html,True,0,0,0,worker_client_but_no_equations,
mda/index.html,False,0,0,0,no_equations,
mda/reading-order.html,True,0,0,0,worker_client_but_no_equations,
media/index-kimi.html,False,0,0,0,no_equations,
media/index.html,False,0,0,0,no_equations,
moral-decline/00-entry-and-series-map/MDA-000-series-map.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/00-entry-and-series-map/index.html,False,0,0,0,no_equations,
moral-decline/01-story-thread/MDA-001-story-introduction.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/01-story-thread/MDA-002-samuel-1900.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/01-story-thread/MDA-008-henry-1926.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/01-story-thread/MDA-012-william-1950.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/01-story-thread/MDA-016-thomas-1974.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/01-story-thread/MDA-031-jacob-1998.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/01-story-thread/MDA-050-jacob-2025.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/01-story-thread/index.html,False,0,0,0,no_equations,
moral-decline/02-method-and-metrics/MDA-003-measuring-moral-health.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/02-method-and-metrics/MDA-006-research-method.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/02-method-and-metrics/MDA-007-nine-domains.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/02-method-and-metrics/MDA-037-biaxiosum-audit.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/02-method-and-metrics/MDA-038-coherence-metric.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/02-method-and-metrics/MDA-039-physics-of-coherence.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/02-method-and-metrics/MDA-041-statistical-spine.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/02-method-and-metrics/index.html,False,0,0,0,no_equations,
moral-decline/03-evidence-chronology/MDA-005-empirical-evidence.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-009-the-1900-baseline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-010-pre-modern-baseline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-011-collective-security-1930.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-013-peak-coherence-1940.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-014-fissure-1950.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-015-long-decline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-017-unraveling-1960.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-018-great-decoupling-1968.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/MDA-019-current-state-2024.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/03-evidence-chronology/index.html,False,0,0,0,no_equations,
moral-decline/04-collapse-mechanisms/MDA-020-phase-transition.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-021-anatomy-of-phase-transition.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-022-cascade.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-023-coherence-cascade.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-024-semantic-collapse.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-025-cognitive-decline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-026-spiritual-collapse.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-027-signal-went-dark.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-029-observer-collapsed.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-030-trinity-mechanism.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-032-why-bad-is-easier.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-033-entropic-society.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-034-technology-entropy.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-035-great-reconfiguration.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/MDA-036-regulatory-impulse-1900.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/04-collapse-mechanisms/index.html,False,0,0,0,no_equations,
moral-decline/05-amish-and-case-studies/MDA-042-amish-exception-THE-CLAIM.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/MDA-044-amish-control-study-THE-METHOD.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/MDA-045-amish-control-group-THE-DATA.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/MDA-046-amish-demographics-THE-NUMBERS.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/MDA-047-amish-tech-filter-THE-FILTER.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/MDA-048-ordnung-algorithm-THE-MECHANISM.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/MDA-049-coherence-factory-THE-SYNTHESIS.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/MDA-051-korea-experiment.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/05-amish-and-case-studies/index.html,False,0,0,0,no_equations,
moral-decline/06-recovery-and-synthesis/MDA-052-individual-recovery.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/06-recovery-and-synthesis/MDA-053-the-question.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/06-recovery-and-synthesis/MDA-054-way-back.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/06-recovery-and-synthesis/index.html,False,0,0,0,no_equations,
moral-decline/90-appendices-and-source-packets/MDA-900-appendix-original-introduction.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/90-appendices-and-source-packets/MDA-901-appendix-america-index.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/90-appendices-and-source-packets/MDA-902-appendix-trans-domain-analysis.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/90-appendices-and-source-packets/MDA-903-appendix-series-home.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/90-appendices-and-source-packets/MDA-904-appendix-sample.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/90-appendices-and-source-packets/MDA-905-appendix-timeline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/90-appendices-and-source-packets/MDA-906-appendix-93-year-floor.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/90-appendices-and-source-packets/index.html,False,0,0,0,no_equations,
moral-decline/NEWindex.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/index.html,False,0,0,0,no_equations,
moral-decline/mda-01-introduction.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-02-phase-transition.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-03-semantic-collapse.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-04-cognitive-decline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-05-spiritual-collapse.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-06-signal-went-dark.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-07-phantom-money.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-08-observer-collapsed.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-09-amish-proof.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-10-way-back.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-SAMPLE.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-america.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-research-method.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-technology-entropy-moral-decline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-the-biaxiosum-audit.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-the-empirical-evidence.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-the-entropic-society.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-the-great-reconfiguration.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-the-regulatory-impulse-1900.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-timeline-american-moral-decline.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/mda-why-the-bad-is-easier.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/stories/index.html,False,0,0,0,no_equations,
moral-decline/stories/mda-COHERENCE_CASCADE.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/stories/mda-story-00-introduction.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/stories/mda-story-01-samuel-1900.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/stories/mda-story-02-henry-1926.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/stories/mda-story-04-thomas-1974.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/stories/mda-story-05-jacob-1998.html,True,0,0,0,worker_client_but_no_equations,
moral-decline/stories/mda-story-06-jacob-2025.html,True,0,0,0,worker_client_but_no_equations,
one-page-stories/Math all/DT-000_Math_Before_Matter-interlude.html,True,0,0,0,worker_client_but_no_equations,
one-page-stories/Math all/DT-000_Math_Before_Matter.html,True,0,0,0,worker_client_but_no_equations,
one-page-stories/Math all/DT-001_Math_Is_Moral-interlude.html,True,0,0,0,worker_client_but_no_equations,
