lookup_key,count,latex_samples,paths
phidivine,6,['\\Phi_{\\text{divine}}'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
schit,9,"['-S \\cdot \\chi(t)', 'S \\cdot \\chi(t)']","['forge-proofs/structural-isomorphism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-08-day-time-began.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
paiai2,6,['P(a_i) = |\\langle a_i | \\psi \\rangle|^2'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
pactualizationfaithpromise2,6,['P(\\text{actualization}) = |\\langle \\text{faith} | \\psi_{\\text{promise}} \\rangle|^2'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
espmfaithclogos2,6,['E_{\\text{sp}} = m_{\\text{faith}} \\cdot c_{\\text{logos}}^2'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
clogos2,6,['c_{\\text{logos}}^2'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
ai,6,['\\langle a_i|'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
promise,6,['|\\psi_{\\text{promise}}\\rangle'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
faith,6,['\\langle\\text{faith}|'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
esp,6,['E_{\\text{sp}}'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
mfaith,6,['m_{\\text{faith}}'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
clogos,6,['c_{\\text{logos}}'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
dsdtge0,8,"['\\dfrac{dS}{dt} \\geq 0', '\\frac{dS}{dt} \\geq 0', 'dS/dt \\geq 0']","['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html', 'revolution-of-truth/drv-00-the-argument.html', 'revolution-of-truth/drv-03-the-cost-of-denial.html']"
hpx2px,6,['H = -\\sum p(x) \\log_2 p(x)'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
tfallendsspiritualdtge0,6,['T_{\\text{fallen}}: \\dfrac{dS_{\\text{spiritual}}}{dt} \\geq 0'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
kwisdomp2p,6,['K_{\\text{wisdom}} = -\\sum p(\\omega) \\log_2 p(\\omega)'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
px,7,"['P(X)', 'p(x)']","['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html', 'revolution-of-truth/drv-02-the-lock.html']"
tfallen,6,['T_{\\text{fallen}}'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
kwisdom,6,['K_{\\text{wisdom}}'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
hpsi0,6,['\\hat{H}|\\Psi\\rangle = 0'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
cto1,12,"['C \\to 1', 'C^* \\to 1', 'c → 1']","['forge-proofs/structural-isomorphism.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html', 'subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
cb21sn,6,['\\mathcal{C} = B \\log_2\\!\\left(1 + \\dfrac{S}{N}\\right)'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
deltakdeltawgelambda,6,['\\Delta K \\cdot \\Delta W \\geq \\Lambda'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
cspbawareness21fd,6,['\\mathcal{C}_{\\text{sp}} = B_{\\text{awareness}} \\log_2\\!\\left(1 + \\dfrac{F}{D}\\right)'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
deltaxdeltap,6,"['\\Delta x, \\Delta p']","['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
deltakdeltaw,6,"['\\Delta K, \\Delta W']","['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
bawareness,6,['B_{\\text{awareness}}'],"['forge-proofs/structural-isomorphism.html', 'isomorphism/structural-isomorphi1sm.html', 'isomorphism/structural-isomorphism.html', 'isomorphism_backup_20260624_163104/structural-isomorphi1sm.html', 'isomorphism_backup_20260624_163104/structural-isomorphism.html', 'proof-architecture/pa-05-structural-isomorphism.html']"
psimoralgoodevil,3,['|\\Psi_{\\text{moral}}\\rangle = \\alpha|Good\\rangle + \\beta|Evil\\rangle'],"['genesis-to-quantum/CODEX_BUILD/examples/gtq-01-finished.html', 'genesis-to-quantum/CODEX_BUILD/examples/gtq-02-finished.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01-measurement-collapsed-reality.html']"
poutcome2,6,"['P(\\text{outcome}) = |\\langle \\phi | \\psi \\rangle|^2', 'P(\\text{outcome}) = |\\langle\\psi|\\phi\\rangle|^2']","['genesis-to-quantum/CODEX_BUILD/examples/gtq-01-finished.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01-measurement-collapsed-reality.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-06-why-reality-needs-three.html', 'genesis-to-quantum/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/gtq-06-why-reality-needs-three.html']"
llcchitddtgmestkrqfc2schit,3,"['L_{LC} = \\chi(t)\\left(\\frac{d}{dt}(G+M+E+S+T+K+R+Q+F+C)\\right)^2 - S \\cdot \\chi(t)', '\\mathcal{L}_{\\text{LC}} = \\chi(t)\\left(\\frac{d}{dt}(G + M + E + S + T + K + R + Q + F + C)\\right)^2 - S \\cdot \\chi(t)']","['genesis-to-quantum/CODEX_BUILD/examples/gtq-01-finished.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01-measurement-collapsed-reality.html', 'revolution-of-truth/drv-00-the-argument.html']"
systemcollapseifgeithreshold,2,['\\text{System collapse} \\iff I_f \\geq I_{\\text{threshold}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
meffm0if,2,['M_{\\text{eff}} = M_0 \\cdot I_f'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
ifeveidirectdeltainoise,2,['I_f^{\\text{Eve}} = I_{\\text{direct}} - \\Delta I_{\\text{noise}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
ifadam1directfromsource,2,['I_f^{\\text{Adam}} = 1 \\text{ (direct from Source)}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
psisubsystemtocollapsenonlocalififheadgeithreshold,2,['\\Psi_{\\text{subsystem}} \\to \\text{Collapse}_{\\text{non-local}} \\text{ if } I_f(\\text{head}) \\geq I_{\\text{threshold}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
chirestoredmeasurechristchicollapsedwhereifchrist1,2,['\\chi_{\\text{restored}} = \\text{Measure}_{\\text{Christ}}(\\chi_{\\text{collapsed}}) \\text{ where } I_f^{\\text{Christ}} = 1'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
if1,5,['I_f = 1'],"['genesis-to-quantum/CODEX_BUILD/examples/gtq-02-finished.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-02-collapse-threshold.html', 'genesis-to-quantum/intro/gtq-01-measurement-collapsed-reality-N.html']"
ifltithreshold,2,['I_f &lt; I_{threshold}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
ifgeithreshold,2,['I_f \\geq I_{threshold}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
ifeveltithreshold,2,['I_f^{\\text{Eve}} &lt; I_{\\text{threshold}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
ifadam1geithreshold,2,['I_f^{\\text{Adam}} = 1 \\geq I_{\\text{threshold}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
m0,2,['M_0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
deltainoise,2,['\\Delta I_{\\text{noise}}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
ifadam1,2,['I_f^{\\text{Adam}} = 1'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-01a-collapse-threshold.html', 'genesis-to-quantum/gtq-01a-collapse-threshold.html']"
psiedenobediencetransgression,2,['|\\Psi_{\\text{Eden}}\\rangle = \\alpha|\\text{Obedience}\\rangle + \\beta|\\text{Transgression}\\rangle'],"['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html']"
vmu224,2,['V(\\phi) = -\\mu^2\\phi^2 + \\lambda\\phi^4'],"['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html']"
lpsicoherenttopsisustainedtreeoflifecoherencemaintenance,2,['\\hat{L}|\\Psi_{\\text{coherent}}\\rangle \\to |\\Psi_{\\text{sustained}}\\rangle \\quad \\text{(Tree of Life: coherence maintenance)}'],"['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html']"
kpsisuperpositiontopsicollapsedtreeofknowledgemeasurementcollapse,2,['\\hat{K}|\\Psi_{\\text{superposition}}\\rangle \\to |\\Psi_{\\text{collapsed}}\\rangle \\quad \\text{(Tree of Knowledge: measurement / collapse)}'],"['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html']"
221,2,['|\\alpha|^2 + |\\beta|^2 = 1'],"['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html']"
mu22,2,['\\phi = \\pm\\sqrt{\\mu^2/2\\lambda}'],"['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html']"
l,3,"['\\alpha_L', '\\hat{L}']","['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
k,2,['\\hat{K}'],"['genesis-to-quantum/Archive/gtq-02-the-first-quantum-state.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-02-the-first-quantum-state.html']"
dcdtog1csc,18,"['\\dfrac{dC}{dt} = O \\cdot G(1-C) - S \\cdot C', '\\frac{dC}{dt} = O \\cdot G(1-C) - S \\cdot C', 'dC/dt = O \\cdot G(1-C) - S \\cdot C']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05-the-substrate-fractured.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-05b-trinity-timeline.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-04-free-will-two-frames.html', 'genesis-to-quantum/gtq-05b-trinity-timeline.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-22-same-god-both-testaments.html', 'genesis-to-quantum/gtq-24-societies-die-same-way.html', 'genesis-to-quantum/gtq-24-societies-die.html', 'work/one-page-stories-sprint/04-approved/heaven-hell-attractor-states.html', 'work/one-page-stories-sprint/04-approved/why-grace-from-outside.html']"
cogogs,2,['C^* = \\frac{O \\cdot G}{O \\cdot G + S}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
dcdt1s2g1csc,2,['\\frac{dC}{dt} = \\frac{(1+s)}{2} \\cdot G(1-C) - S \\cdot C'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
dcdt0g1cscsc,3,['\\frac{dC}{dt} = 0 \\cdot G(1-C) - S \\cdot C = -S \\cdot C'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'work/one-page-stories-sprint/04-approved/why-grace-from-outside.html']"
dcdt12g1csc,2,['\\frac{dC}{dt} \\approx \\frac{1}{2} G(1-C) - S \\cdot C'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
cperfg2g2sgg2s,2,['C^*_{perf} = \\frac{\\frac{G}{2}}{\\frac{G}{2} + S} = \\frac{G}{G + 2S}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
dcdtg1csc,4,['\\frac{dC}{dt} = G(1-C) - S \\cdot C'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03b-the-three-pathways.html']"
cggs,3,['C^* = \\frac{G}{G + S}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
c01,2,"['C \\in [0,1]']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
o01,2,"['O \\in [0,1]']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
ggt0,10,"['G &gt; 0', 'G&gt;0']","['MUST DO/facts-card-component.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03a-macarthur-and-the-equation.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-04-the-day-time-began.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-04-the-day-time-began.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-08-day-time-began.html', 'genesis-to-quantum/gtq-09-decoherence-curve.html']"
sge0,2,['S \\geq 0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
1c,6,"['(1-C)', '(1-c)']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
dcdt0,5,"['\\frac{dC}{dt} \\approx 0', 'dC/dt = 0', 'dC/dt \\approx 0']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-06-three-pathways.html']"
o1,2,['O \\equiv 1'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
s11,3,"['s \\in [-1, +1]']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-05-macarthur-equation.html']"
c1,4,"['C = 1', 'C \\approx 1', 'C_1']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/intro/information-theoretic-form.html']"
cgt,2,['C^* &gt;'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
go,2,['G \\cdot O'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
sc,15,"['-S \\cdot C', 'S \\cdot C']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-08-god-doesnt-need-a-clock.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-04-free-will-two-frames.html', 'genesis-to-quantum/gtq-06-three-pathways.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-08-god-doesnt-need-a-clock.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-22-same-god-both-testaments.html']"
glt0,2,['G &lt; 0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
gelect0,2,['G_{elect} \\gg 0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
greprobate0,2,['G_{reprobate} = 0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
c05,2,['C^* = 0.5'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
c033,3,"['C^* = 0.33', 'C^* \\approx 0.33']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03-free-will-two-frames.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-03b-the-three-pathways.html', 'genesis-to-quantum/gtq-03-free-will-two-frames.html']"
