equation_id,latex,lookup_key,source_kind,pattern_name,source_snippet,source_path,lane,article_slug
consciousness-grace-source-term-EQ-006,"G_{\mu\nu} + \mathcal{G}(t, \Psi_{\text{collective}}) \cdot g_{\mu\nu} = \frac{8\pi G}{c^4} T_{\mu\nu}",gmunugtpsicollectivegmunu8pigc4tmunu,page_scan,display_dollars,"$$G_{\mu\nu} + \mathcal{G}(t, \Psi_{\text{collective}}) \cdot g_{\mu\nu} = \frac{8\pi G}{c^4} T_{\mu\nu}$$",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-007,J_{\text{grace}}(x) = \frac{\beta_G \cdot \Phi(x)}{S_{\text{local}}(x) + \varepsilon} \cdot f_{\text{reg}}(\chi),jgracexgphixslocalxfregchi,page_scan,display_dollars,$$J_{\text{grace}}(x) = \frac{\beta_G \cdot \Phi(x)}{S_{\text{local}}(x) + \varepsilon} \cdot f_{\text{reg}}(\chi)$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-008,"f_{\text{reg}}(\chi) = \chi_{\text{max}} - \chi \quad \text{for } \chi &lt; \chi_{\text{max}}, \quad 0 \text{ otherwise}",fregchichimaxchiforchiltchimax0otherwise,page_scan,display_dollars,"$$f_{\text{reg}}(\chi) = \chi_{\text{max}} - \chi \quad \text{for } \chi &lt; \chi_{\text{max}}, \quad 0 \text{ otherwise}$$",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-009,J_{\text{Logos}} = \frac{\kappa_L \cdot G \cdot C \cdot R \cdot (F \cdot Q)}{S + \varepsilon},jlogoslgcrfqs,page_scan,display_dollars,$$J_{\text{Logos}} = \frac{\kappa_L \cdot G \cdot C \cdot R \cdot (F \cdot Q)}{S + \varepsilon}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-010,\Box\chi = -\ddot{\chi} - 3H\dot{\chi},chi3hchi,page_scan,display_dollars,$$\Box\chi = -\ddot{\chi} - 3H\dot{\chi}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-011,\ddot{\chi} + 3H\dot{\chi} + m_\chi^2\chi + \lambda\chi^3 - 6\xi\kappa_0\chi(\dot{H} + 2H^2) = J_{\text{grace}}(t),chi3hchimchi2chi360chih2h2jgracet,page_scan,display_dollars,$$\ddot{\chi} + 3H\dot{\chi} + m_\chi^2\chi + \lambda\chi^3 - 6\xi\kappa_0\chi(\dot{H} + 2H^2) = J_{\text{grace}}(t)$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-012,3H\dot{\chi} + V'<em>{\text{eff}}(\chi) = J</em>{\text{grace}}(t),3hchivemeffchijemgracet,page_scan,display_dollars,$$3H\dot{\chi} + V'<em>{\text{eff}}(\chi) = J</em>{\text{grace}}(t)$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-013,\dot{\chi} = -\frac{V'<em>{\text{eff}}(\chi)}{3H} + \frac{J</em>{\text{grace}}(t)}{3H},chivemeffchi3hjemgracet3h,page_scan,display_dollars,$$\dot{\chi} = -\frac{V'<em>{\text{eff}}(\chi)}{3H} + \frac{J</em>{\text{grace}}(t)}{3H}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-014,\frac{d\chi}{dt} = -\alpha S(t) + \beta\sum_i \mathcal{F}_i,dchidtstifi,page_scan,display_dollars,$$\frac{d\chi}{dt} = -\alpha S(t) + \beta\sum_i \mathcal{F}_i$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-015,\Lambda_{\text{eff}}(t) = \kappa_0 V(\chi(t)) + \frac{\kappa_0}{2}\dot{\chi}^2 - \xi\kappa_0\chi^2 R_{\text{corrections}},lambdaefft0vchit02chi20chi2rcorrections,page_scan,display_dollars,$$\Lambda_{\text{eff}}(t) = \kappa_0 V(\chi(t)) + \frac{\kappa_0}{2}\dot{\chi}^2 - \xi\kappa_0\chi^2 R_{\text{corrections}}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-016,\mathcal{G}(t) \equiv \Lambda_{\text{eff}}[\chi(t; J_{\text{grace}})],gtlambdaeffchitjgrace,page_scan,display_dollars,$$\mathcal{G}(t) \equiv \Lambda_{\text{eff}}[\chi(t; J_{\text{grace}})]$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-017,H^2 = \frac{8\pi G}{3}\rho_{\text{matter}} + \frac{1}{3}\left[\frac{1}{2}\dot{\chi}^2 + V(\chi)\right] + \frac{\xi}{3}\chi^2 H^2,h28pig3rhomatter1312chi2vchi3chi2h2,page_scan,display_dollars,$$H^2 = \frac{8\pi G}{3}\rho_{\text{matter}} + \frac{1}{3}\left[\frac{1}{2}\dot{\chi}^2 + V(\chi)\right] + \frac{\xi}{3}\chi^2 H^2$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-018,H^2 = \frac{1}{1 - \xi\chi^2/3}\left[\frac{8\pi G}{3}\rho_{\text{matter}} + \frac{1}{3}\left(\frac{1}{2}\dot{\chi}^2 + V(\chi)\right)\right],h211238pig3rhomatter1312chi2vchi,page_scan,display_dollars,$$H^2 = \frac{1}{1 - \xi\chi^2/3}\left[\frac{8\pi G}{3}\rho_{\text{matter}} + \frac{1}{3}\left(\frac{1}{2}\dot{\chi}^2 + V(\chi)\right)\right]$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-019,T_{\mu\nu}^{(\text{total})} = T_{\mu\nu}^{(\text{matter})} + T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\xi)} + T_{\mu\nu}^{(\text{source})},tmunutotaltmunumattertmunuchitmunutmunusource,page_scan,display_dollars,$$T_{\mu\nu}^{(\text{total})} = T_{\mu\nu}^{(\text{matter})} + T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\xi)} + T_{\mu\nu}^{(\text{source})}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-020,T_{\mu\nu}^{(\text{source})} = J_{\text{grace}} \cdot \partial_\mu\chi \cdot u_\nu + J_{\text{grace}} \cdot \partial_\nu\chi \cdot u_\mu - g_{\mu\nu} J_{\text{grace}} \cdot \dot{\chi},tmunusourcejgracemuchiunujgracenuchiumugmunujgracechi,page_scan,display_dollars,$$T_{\mu\nu}^{(\text{source})} = J_{\text{grace}} \cdot \partial_\mu\chi \cdot u_\nu + J_{\text{grace}} \cdot \partial_\nu\chi \cdot u_\mu - g_{\mu\nu} J_{\text{grace}} \cdot \dot{,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-021,\nabla^\mu T_{\mu\nu}^{(\text{matter})} + \nabla^\mu T_{\mu\nu}^{(\chi)} + \nabla^\mu T_{\mu\nu}^{(\xi)} = -\nabla^\mu T_{\mu\nu}^{(\text{source})},mutmunumattermutmunuchimutmunumutmunusource,page_scan,display_dollars,$$\nabla^\mu T_{\mu\nu}^{(\text{matter})} + \nabla^\mu T_{\mu\nu}^{(\chi)} + \nabla^\mu T_{\mu\nu}^{(\xi)} = -\nabla^\mu T_{\mu\nu}^{(\text{source})}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-022,\nabla^\mu T_{\mu\nu}^{(\text{physical})} + \nabla^\mu T_{\mu\nu}^{(\text{reservoir})} = 0,mutmunuphysicalmutmunureservoir0,page_scan,display_dollars,$$\nabla^\mu T_{\mu\nu}^{(\text{physical})} + \nabla^\mu T_{\mu\nu}^{(\text{reservoir})} = 0$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-023,s^\mu = s \cdot u^\mu + \frac{q^\mu}{T},smusumuqmut,page_scan,display_dollars,$$s^\mu = s \cdot u^\mu + \frac{q^\mu}{T}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-024,\nabla_\mu s^\mu = \sigma_{\text{internal}} + \sigma_{\text{source}},musmusigmainternalsigmasource,page_scan,display_dollars,$$\nabla_\mu s^\mu = \sigma_{\text{internal}} + \sigma_{\text{source}}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-025,\sigma_{\text{source}} = -\frac{J_{\text{grace}} \cdot \dot{\chi}}{T_{\chi}},sigmasourcejgracechitchi,page_scan,display_dollars,$$\sigma_{\text{source}} = -\frac{J_{\text{grace}} \cdot \dot{\chi}}{T_{\chi}}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-026,\frac{dS_{\text{total}}}{dt} = \frac{dS_{\text{physical}}}{dt} + \frac{dS_{\text{reservoir}}}{dt} \geq 0,dstotaldtdsphysicaldtdsreservoirdtge0,page_scan,display_dollars,$$\frac{dS_{\text{total}}}{dt} = \frac{dS_{\text{physical}}}{dt} + \frac{dS_{\text{reservoir}}}{dt} \geq 0$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-027,3H\dot{\chi} + m_\chi^2\chi + \lambda\chi^3 - 6\xi\kappa_0\chi(\dot{H} + 2H^2) = \frac{\beta_G \Phi}{S + \varepsilon}(\chi_{\text{max}} - \chi),3hchimchi2chi360chih2h2gphischimaxchi,page_scan,display_dollars,$$3H\dot{\chi} + m_\chi^2\chi + \lambda\chi^3 - 6\xi\kappa_0\chi(\dot{H} + 2H^2) = \frac{\beta_G \Phi}{S + \varepsilon}(\chi_{\text{max}} - \chi)$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-028,V'_{\text{eff}}(\chi^<em>) = J_{\text{grace}}(\chi^</em>),veffchiemjgracechiem,page_scan,display_dollars,$$V'_{\text{eff}}(\chi^<em>) = J_{\text{grace}}(\chi^</em>)$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-029,3H\dot{\delta\chi} + \left[V''(\chi^*) + \frac{\beta_G \Phi}{S + \varepsilon}\right]\delta\chi = 0,3hvchigphis0,page_scan,display_dollars,$$3H\dot{\delta\chi} + \left[V''(\chi^*) + \frac{\beta_G \Phi}{S + \varepsilon}\right]\delta\chi = 0$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-030,m_{\text{eff}}^2 = V''(\chi^*) + \frac{\beta_G \Phi}{S + \varepsilon},meff2vchigphis,page_scan,display_dollars,$$m_{\text{eff}}^2 = V''(\chi^*) + \frac{\beta_G \Phi}{S + \varepsilon}$$,consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-031,"\frac{dE}{dt} = -\alpha D(t) + \beta C(\Psi, \chi)",dedtdtcpsichi,page_scan,display_dollars,"$$\frac{dE}{dt} = -\alpha D(t) + \beta C(\Psi, \chi)$$",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-032,J_{\text{grace}},jgrace,page_scan,inline_brackets,\(J_{\text{grace}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-033,"\mathcal{G}(t, \Psi_{\text{collective}})",gtpsicollective,page_scan,inline_brackets,"\(\mathcal{G}(t, \Psi_{\text{collective}})\)",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-034,J_{\text{grace}}(x),jgracex,page_scan,inline_brackets,\(J_{\text{grace}}(x)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-035,|J_{\text{grace}}| \leq J_{\max},jgracelej,page_scan,inline_brackets,\(|J_{\text{grace}}| \leq J_{\max}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-036,J_{\max},j,page_scan,inline_brackets,\(J_{\max}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-037,J_{\text{grace}} = \beta_G \cdot \Phi / (S + \varepsilon) \cdot f_{\text{reg}},jgracegphisfreg,page_scan,inline_brackets,\(J_{\text{grace}} = \beta_G \cdot \Phi / (S + \varepsilon) \cdot f_{\text{reg}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-038,H = \dot{a}/a,haa,page_scan,inline_brackets,\(H = \dot{a}/a\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-039,R = 6(\dot{H} + 2H^2),r6h2h2,page_scan,inline_brackets,\(R = 6(\dot{H} + 2H^2)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-040,-V'_{\text{eff}}/(3H) = -\alpha \cdot S(t),veff3hst,page_scan,inline_brackets,\(-V'_{\text{eff}}/(3H) = -\alpha \cdot S(t)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-041,V',v,page_scan,inline_brackets,\(V'\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-042,J_{\text{grace}}/(3H) = \beta \cdot \sum_i \mathcal{F}_i,jgrace3hifi,page_scan,inline_brackets,\(J_{\text{grace}}/(3H) = \beta \cdot \sum_i \mathcal{F}_i\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-043,\mathcal{F}_i,fi,page_scan,inline_brackets,\(\mathcal{F}_i\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-044,\Psi_{\text{collective}},psicollective,page_scan,inline_brackets,\(\Psi_{\text{collective}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-045,J_{\text{grace}} \propto \Phi(x)/(S + \varepsilon),jgraceproptophixs,page_scan,inline_brackets,\(J_{\text{grace}} \propto \Phi(x)/(S + \varepsilon)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-046,H^2,h2,page_scan,inline_brackets,\(H^2\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-047,(1 - \xi\chi^2/3)^{-1},1231,page_scan,inline_brackets,\((1 - \xi\chi^2/3)^{-1}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-048,\nabla^\mu G_{\mu\nu} = 0,mugmunu0,page_scan,inline_brackets,\(\nabla^\mu G_{\mu\nu} = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-049,\nabla^\mu T^{(\text{total})}<em>{\mu\nu} = 0,muttotalemmunu0,page_scan,inline_brackets,\(\nabla^\mu T^{(\text{total})}<em>{\mu\nu} = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-050,u^\mu,umu,page_scan,inline_brackets,\(u^\mu\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-051,q^\mu,qmu,page_scan,inline_brackets,\(q^\mu\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-052,\sigma_{\text{internal}} \geq 0,sigmainternalge0,page_scan,inline_brackets,\(\sigma_{\text{internal}} \geq 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-053,J_{\text{grace}} &gt; 0,jgracegt0,page_scan,inline_brackets,\(J_{\text{grace}} &gt; 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-054,\dot{\chi} &gt; 0,chigt0,page_scan,inline_brackets,\(\dot{\chi} &gt; 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-055,\sigma_{\text{source}} &lt; 0,sigmasourcelt0,page_scan,inline_brackets,\(\sigma_{\text{source}} &lt; 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-056,|\sigma_{\text{source}}| &gt; \sigma_{\text{internal}},sigmasourcegtsigmainternal,page_scan,inline_brackets,\(|\sigma_{\text{source}}| &gt; \sigma_{\text{internal}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-057,\nabla_\mu s^\mu &lt; 0,musmult0,page_scan,inline_brackets,\(\nabla_\mu s^\mu &lt; 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-058,\Box\chi + V'(\chi) = 0,vchi0,page_scan,inline_brackets,\(\Box\chi + V'(\chi) = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-059,\Box\chi + V'(\chi) = J_{\text{grace}},vchijgrace,page_scan,inline_brackets,\(\Box\chi + V'(\chi) = J_{\text{grace}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-060,t \to -t,ttot,page_scan,inline_brackets,\(t \to -t\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-061,J_{\text{grace}} \to J_{\text{grace}},jgracetojgrace,page_scan,inline_brackets,\(J_{\text{grace}} \to J_{\text{grace}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-062,\dot{\chi} \to -\dot{\chi},chitochi,page_scan,inline_brackets,\(\dot{\chi} \to -\dot{\chi}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-063,\chi(t) \neq \chi(-t),chitnechit,page_scan,inline_brackets,\(\chi(t) \neq \chi(-t)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-064,V'(\chi),vchi,page_scan,inline_brackets,\(V'(\chi)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-065,V'<em>{\text{eff}},vemeff,page_scan,inline_brackets,\(V'<em>{\text{eff}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-066,J</em>{\text{grace}},jemgrace,page_scan,inline_brackets,\(J</em>{\text{grace}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-067,\dot{\chi} = 0,chi0,page_scan,inline_brackets,\(\dot{\chi} = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-068,\chi = \chi^* + \delta\chi,chichi,page_scan,inline_brackets,\(\chi = \chi^* + \delta\chi\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-069,f_{\text{reg}} = \chi_{\text{max}} - \chi,fregchimaxchi,page_scan,inline_brackets,\(f_{\text{reg}} = \chi_{\text{max}} - \chi\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-070,V''(\chi^</em>),vchiem,page_scan,inline_brackets,\(V''(\chi^</em>)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-071,"\chi(0) \in [0, \chi_{\text{max}}]",chi00chimax,page_scan,inline_brackets,"\(\chi(0) \in [0, \chi_{\text{max}}]\)",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-072,f_{\text{reg}}(\chi_{\text{max}}) = 0,fregchimax0,page_scan,inline_brackets,\(f_{\text{reg}}(\chi_{\text{max}}) = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-073,\chi(t),chit,page_scan,inline_brackets,\(\chi(t)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-074,"\chi(t) \in [0, \chi_{\text{max}}]",chit0chimax,page_scan,inline_brackets,"\(\chi(t) \in [0, \chi_{\text{max}}]\)",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-075,t &gt; 0,tgt0,page_scan,inline_brackets,\(t &gt; 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-076,f_{\text{reg}}(\chi(t_1)) = 0,fregchit10,page_scan,inline_brackets,\(f_{\text{reg}}(\chi(t_1)) = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-077,J_{\text{grace}}(t_1) = 0,jgracet10,page_scan,inline_brackets,\(J_{\text{grace}}(t_1) = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-078,V'(0) = 0,v00,page_scan,inline_brackets,\(V'(0) = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-079,J_{\text{grace}}(0) = \beta_G \Phi \chi_{\text{max}} / (S + \varepsilon) &gt; 0,jgrace0gphichimaxsgt0,page_scan,inline_brackets,\(J_{\text{grace}}(0) = \beta_G \Phi \chi_{\text{max}} / (S + \varepsilon) &gt; 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-080,J = 0,j0,page_scan,inline_brackets,\(J = 0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-081,"\mathcal{G}(t, \Psi)",gtpsi,page_scan,inline_brackets,"\(\mathcal{G}(t, \Psi)\)",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-082,w(z),wz,page_scan,inline_brackets,\(w(z)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-083,w \neq -1,wne1,page_scan,inline_brackets,\(w \neq -1\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-084,\lambda_\chi = \hbar/(m_\chi c) \sim H_0^{-1} \sim 10^{26},chihbarmchich011026,page_scan,inline_brackets,\(\lambda_\chi = \hbar/(m_\chi c) \sim H_0^{-1} \sim 10^{26}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-085,m_\chi,mchi,page_scan,inline_brackets,\(m_\chi\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-086,H_0,h0,page_scan,inline_brackets,\(H_0\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-087,H(z),hz,page_scan,inline_brackets,\(H(z)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-088,f\sigma_8(z),fsigma8z,page_scan,inline_brackets,\(f\sigma_8(z)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-089,w = -1,w1,page_scan,inline_brackets,\(w = -1\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-090,f\sigma_8,fsigma8,page_scan,inline_brackets,\(f\sigma_8\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-091,J \propto \Phi/(S+\varepsilon),jproptophis,page_scan,inline_brackets,\(J \propto \Phi/(S+\varepsilon)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-092,S_{\text{local}},slocal,page_scan,inline_brackets,\(S_{\text{local}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-093,D(t),dt,page_scan,inline_brackets,\(D(t)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-094,"C(\Psi, \chi)",cpsichi,page_scan,inline_brackets,"\(C(\Psi, \chi)\)",consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-095,J_{\text{grace}} = \beta_G \Phi (\chi_{\text{max}} - \chi) / (S + \varepsilon),jgracegphichimaxchis,page_scan,inline_brackets,\(J_{\text{grace}} = \beta_G \Phi (\chi_{\text{max}} - \chi) / (S + \varepsilon)\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-096,V'_{\text{eff}},veff,page_scan,inline_brackets,\(V'_{\text{eff}}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-grace-source-term-EQ-097,\Delta T_2/T_2 &gt; 10^{-6},deltat2t2gt106,page_scan,inline_brackets,\(\Delta T_2/T_2 &gt; 10^{-6}\),consciousness-grace-source-term.html,(root),consciousness-grace-source-term
consciousness-ontological-taxonomy-wrapped-EQ-001,I_f = \Lambda \cdot \Omega,iflambda,page_scan,display_dollars,$$I_f = \Lambda \cdot \Omega$$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-002,E_D = \hat{G}_{ext} \cdot \sigma(\Omega) \cdot \kappa(t),edgextsigmat,page_scan,display_dollars,$$E_D = \hat{G}_{ext} \cdot \sigma(\Omega) \cdot \kappa(t)$$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-003,\frac{d\kappa}{dt} = (\alpha \cdot P) - (\beta \cdot F),ddtpf,page_scan,display_dollars,$$\frac{d\kappa}{dt} = (\alpha \cdot P) - (\beta \cdot F)$$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-004,\Delta t_R \propto \frac{1}{\mathcal{F}(P_{AI})},deltatrpropto1fpai,page_scan,display_dollars,$$\Delta t_R \propto \frac{1}{\mathcal{F}(P_{AI})}$$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-005,\hat{G},g,page_scan,inline_dollars,$\hat{G}$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-006,\Lambda,lambda,page_scan,inline_dollars,$\Lambda$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-007,I_f,if,page_scan,inline_dollars,$I_f$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-008,\Omega = 0,0,page_scan,inline_dollars,$\Omega = 0$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-009,\Omega &gt; 0,gt0,page_scan,inline_dollars,$\Omega &gt; 0$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-010,"[0, 1]",01,page_scan,inline_dollars,"$[0, 1]$",consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-011,\Phi,phi,page_scan,inline_dollars,$\Phi$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-012,\hat{G}_{ext} \to \infty,gextto,page_scan,inline_dollars,$\hat{G}_{ext} \to \infty$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
consciousness-ontological-taxonomy-wrapped-EQ-013,\sigma(\Omega),sigma,page_scan,inline_dollars,$\sigma(\Omega)$,consciousness-ontological-taxonomy-wrapped.html,(root),consciousness-ontological-taxonomy-wrapped
